1	1.222
2	1.288
3	1.274
4	1.188
5	1.192
6	1.218
7	1.221
8	1.216
9	1.196
10	1.221
11	1.203
12	1.18
13	1.168
14	1.196
15	1.238
16	1.246
17	1.293
18	1.288
19	1.294
20	1.3
21	1.261
22	1.259
23	1.227
24	1.236
25	1.204
26	1.153
27	1.154
28	1.161
29	1.169
30	1.111
31	1.086
32	1.063
33	1.052
34	1.043
35	1.071
36	1.065
37	1.028
38	1.029
39	0.9938
40	0.987
41	1.014
42	1.04
43	1.007
44	1.027
45	0.9863
46	0.9624
47	0.9438
48	0.9499
49	0.9193
50	0.9335
51	0.9422
52	0.9414
53	0.9426
54	1.008
55	0.9792
56	0.978
57	0.9175
58	0.8922
59	0.8911
60	0.9155
61	0.9008
62	0.8783
63	0.8367
64	0.8466
65	0.8452
66	0.8228
67	0.7897
68	0.7798
69	0.7916
70	0.8072
71	0.7854
72	0.8053
73	0.8082
74	0.7814
75	0.781
76	0.805
77	0.8044
78	0.7761
79	0.7419
80	0.7343
81	0.7527
82	0.7318
83	0.7233
84	0.7059
85	0.7237
86	0.7438
87	0.7493
88	0.7936
89	0.7922
90	0.7902
91	0.7524
92	0.7734
93	0.8321
94	0.8411
95	0.8228
96	0.8292
97	0.8422
98	0.854
99	0.8632
100	0.8586
101	0.8776
102	0.885
103	0.863
104	0.8668
105	0.9031
106	0.8673
107	0.8583
108	0.8331
109	0.8445
110	0.8298
111	0.8658
112	0.8795
113	0.9348
114	0.9121
115	0.8684
116	0.8327
117	0.8475
118	0.8281
119	0.857
120	0.9368
121	0.9385
122	0.9263
123	0.8664
124	0.8608
125	0.7901
126	0.7888
127	0.7839
128	0.8104
129	0.7967
130	0.7508
131	0.7735
132	0.754
133	0.6943
134	0.6772
135	0.6613
136	0.6718
137	0.7013
138	0.6763
139	0.7534
140	0.7514
141	0.7569
142	0.782
143	0.7694
144	0.7657
145	0.7292
146	0.7584
147	0.7549
148	0.7559
149	0.7805
150	0.824
151	0.8125
152	0.813
153	0.8104
154	0.7696
155	0.7845
156	0.7663
157	0.792
158	0.8335
159	0.8481
160	0.85
161	0.8518
162	0.8079
163	0.8321
164	0.8685
165	0.853
166	0.8207
167	0.8237
168	0.7632
169	0.7568
170	0.7698
171	0.8055
172	0.773
173	0.7884
174	0.8104
175	0.7655
176	0.7388
177	0.7408
178	0.7866
179	0.7777
180	0.7748
181	0.7841
182	0.7258
183	0.725
184	0.751
185	0.7471
186	0.78
187	0.8193
188	0.8491
189	0.7925
190	0.8365
191	0.8013
192	0.7861
193	0.7628
194	0.7757
195	0.8008
196	0.8227
197	0.832
198	0.8306
199	0.8171
200	0.7963
201	0.76
202	0.7528
203	0.7796
204	0.7713
205	0.7666
206	0.7456
207	0.7812
208	0.8072
209	0.8158
210	0.7907
211	0.7744
212	0.7979
213	0.7773
214	0.7935
215	0.7772
216	0.764
217	0.7419
218	0.7453
219	0.7503
220	0.81
221	0.765
222	0.7157
223	0.7361
224	0.7543
225	0.7069
226	0.696
227	0.6674
228	0.6896
229	0.7058
230	0.7366
231	0.77
232	0.7974
233	0.8274
234	0.8255
235	0.8073
236	0.8035
237	0.7768
238	0.7911
239	0.7912
240	0.8006
241	0.7651
242	0.7839
243	0.7923
244	0.8388
245	0.8383
246	0.8458
247	0.8124
248	0.8336
249	0.8782
250	0.8413
251	0.8612
252	0.8509
253	0.8773
254	0.8541
255	0.8261
256	0.7906
257	0.8345
258	0.8501
259	0.8734
260	0.8553
261	0.8284
262	0.8249
263	0.829
264	0.8481
265	0.8606
266	0.877
267	0.8427
268	0.8037
269	0.8337
270	0.8056
271	0.8447
272	0.8264
273	0.8014
274	0.7958
275	0.7911
276	0.8062
277	0.8484
278	0.8596
279	0.8778
280	0.8806
281	0.849
282	0.8524
283	0.8796
284	0.885
285	0.8343
286	0.8575
287	0.8435
288	0.8283
289	0.8246
290	0.8791
291	0.8823
292	0.9131
293	0.9173
294	0.9059
295	0.8894
296	0.8865
297	0.8758
298	0.8589
299	0.8552
300	0.8346
301	0.8828
302	0.8922
303	0.9035
304	0.8879
305	0.8694
306	0.8537
307	0.8609
308	0.8768
309	0.8552
310	0.8175
311	0.8301
312	0.852
313	0.8325
314	0.8585
315	0.8461
316	0.8891
317	0.8691
318	0.8245
319	0.7959
320	0.7785
321	0.7867
322	0.7795
323	0.7713
324	0.7586
325	0.7431
326	0.7255
327	0.7265
328	0.7403
329	0.7751
330	0.8008
331	0.8136
332	0.7941
333	0.7488
334	0.7627
335	0.7964
336	0.82
337	0.7915
338	0.8209
339	0.8445
340	0.858
341	0.8351
342	0.8145
343	0.8292
344	0.8651
345	0.8947
346	0.9284
347	0.9305
348	0.8909
349	0.8431
350	0.7917
351	0.8017
352	0.7853
353	0.8069
354	0.8178
355	0.7893
356	0.7981
357	0.7505
358	0.759
359	0.762
360	0.7968
361	0.7523
362	0.7767
363	0.7683
364	0.7622
365	0.7339
366	0.7576
367	0.7553
368	0.7209
369	0.7346
370	0.7286
371	0.7284
372	0.76
373	0.7371
374	0.7661
375	0.7889
376	0.7667
377	0.7484
378	0.7541
379	0.7105
380	0.7121
381	0.7109
382	0.7206
383	0.7931
384	0.846
385	0.8269
386	0.8214
387	0.8391
388	0.8314
389	0.7773
390	0.792
391	0.7863
392	0.8301
393	0.8406
394	0.8344
395	0.8191
396	0.8457
397	0.8649
398	0.9047
399	0.8895
400	0.9002
401	0.9049
402	0.8672
403	0.8555
404	0.8552
405	0.8832
406	0.8511
407	0.8492
408	0.8675
409	0.8273
410	0.7794
411	0.7444
412	0.7399
413	0.7616
414	0.7937
415	0.793
416	0.7937
417	0.7702
418	0.8329
419	0.8116
420	0.7937
421	0.779
422	0.7232
423	0.7121
424	0.7375
425	0.7314
426	0.7367
427	0.7601
428	0.7374
429	0.7058
430	0.7155
431	0.7138
432	0.7281
433	0.648
434	0.6696
435	0.7158
436	0.7089
437	0.7255
438	0.7303
439	0.6886
440	0.6832
441	0.6507
442	0.6633
443	0.6714
444	0.6734
445	0.716
446	0.6962
447	0.7078
448	0.7276
449	0.7157
450	0.7164
451	0.7744
452	0.7808
453	0.7795
454	0.7687
455	0.7707
456	0.7649
