Day Month Year Intel NASDAQ  IntelLR NASDAQLR     
25 May 00   115.19  3099.28   -0.018748   -0.025809
26 May 00   117.56  3101.44   0.020366    0.000697
30 May 00   125.75  3414.03   0.067347    0.096027
31 May 00   124.69  3324.08   -0.008465   -0.026700
01 Jun 00   129.69  3518.98   0.039316    0.056978
02 Jun 00   134.19  3755.67   0.034110    0.065096
05 Jun 00   132.56  3730.31   -0.012221   -0.006775
06 Jun 00   129.56  3646.32   -0.022891   -0.022773
07 Jun 00   128.94  3736.01   -0.004797   0.024300
08 Jun 00   126.19  3707.31   -0.021558   -0.007712
09 Jun 00   127.06  3760.26   0.006871    0.014182
12 Jun 00   125.06  3638.42   -0.015866   -0.032939
13 Jun 00   131.50  3765.81   0.050213    0.034413
14 Jun 00   126.44  3677.49   -0.039239   -0.023733
15 Jun 00   128.25  3752.01   0.014214    0.020061
16 Jun 00   126.06  3787.36   -0.017223   0.009378
19 Jun 00   136.50  3933.70   0.079567    0.037911
20 Jun 00   138.31  3933.83   0.013173    0.000033
21 Jun 00   139.00  3970.00   0.004976    0.009153
22 Jun 00   134.06  3804.11   -0.036186   -0.042684
23 Jun 00   134.38  3685.30   0.002384    -0.031730
26 Jun 00   134.19  3771.45   -0.001415   0.023108
27 Jun 00   131.38  3699.00   -0.021163   -0.019397
28 Jun 00   132.38  3771.06   0.007583    0.019294
29 Jun 00   131.75  3665.83   -0.004770   -0.028301
30 Jun 00   133.69  3763.79   0.014617    0.026372
03 Jul 00   136.88  3804.78   0.023581    0.010832
05 Jul 00   131.63  3649.80   -0.039110   -0.041586
06 Jul 00   136.63  3793.48   0.037282    0.038611
07 Jul 00   139.31  3841.27   0.019425    0.012519
10 Jul 00   137.81  3772.20   -0.010826   -0.018145
11 Jul 00   138.81  3744.53   0.007230    -0.007362
12 Jul 00   141.19  3901.12   0.017000    0.040968
13 Jul 00   143.19  3956.67   0.014066    0.014139
14 Jul 00   146.69  4041.15   0.024149    0.021127
17 Jul 00   146.31  4061.88   -0.002594   0.005117
18 Jul 00   143.00  3960.96   -0.022883   -0.025160
19 Jul 00   138.13  3843.98   -0.034649   -0.029978
20 Jul 00   142.69  3995.46   0.032479    0.038650
21 Jul 00   138.19  3908.75   -0.032045   -0.021941
24 Jul 00   138.00  3790.62   -0.001376   -0.030688
25 Jul 00   140.88  3865.39   0.020655    0.019533
26 Jul 00   139.00  3818.31   -0.013435   -0.012255
27 Jul 00   137.00  3681.63   -0.014493   -0.036452
28 Jul 00   129.13  3477.31   -0.059161   -0.057097
31 Jul 00   66.75   3609.35   -0.659865   0.037269
01 Aug 00   64.62   3521.15   -0.032430   -0.024740
02 Aug 00   63.31   3490.34   -0.020481   -0.008788
03 Aug 00   65.06   3623.50   0.027267    0.037441
04 Aug 00   62.56   3618.63   -0.039184   -0.001345
07 Aug 00   62.94   3710.39   0.006056    0.025041
08 Aug 00   61.63   3686.37   -0.021033   -0.006495
09 Aug 00   63.56   3693.04   0.030836    0.001808
10 Aug 00   62.00   3595.19   -0.024850   -0.026853
11 Aug 00   63.81   3644.61   0.028776    0.013653
14 Aug 00   66.94   3719.61   0.047887    0.020369
15 Aug 00   67.87   3722.62   0.013797    0.000809
16 Aug 00   68.06   3721.25   0.002796    -0.000368
17 Aug 00   70.06   3830.59   0.028962    0.028959
18 Aug 00   70.56   3807.51   0.007111    -0.006043
21 Aug 00   72.06   3827.62   0.021036    0.005268
22 Aug 00   72.12   3827.89   0.000832    0.000071
23 Aug 00   74.62   3896.92   0.034077    0.017873
24 Aug 00   74.25   3949.57   -0.004971   0.013420
25 Aug 00   72.94   3931.25   -0.017801   -0.004649
28 Aug 00   73.87   3954.24   0.012670    0.005831
29 Aug 00   74.06   3951.94   0.002569    -0.000582
30 Aug 00   73.50   3968.73   -0.007590   0.004240
31 Aug 00   74.87   4077.59   0.018468    0.027060
01 Sep 00   73.94   4099.30   -0.012499   0.005310
05 Sep 00   69.25   3987.03   -0.065531   -0.027770
06 Sep 00   65.70   3837.62   -0.052624   -0.038194
07 Sep 00   67.44   3953.36   0.026139    0.029713
08 Sep 00   65.37   3813.44   -0.031175   -0.036034
11 Sep 00   64.69   3706.74   -0.010457   -0.028379
12 Sep 00   64.94   3666.87   0.003857    -0.010814
13 Sep 00   61.25   3741.75   -0.058500   0.020215
14 Sep 00   59.63   3737.42   -0.026805   -0.001158
15 Sep 00   57.52   3676.33   -0.036026   -0.016481
18 Sep 00   55.81   3585.52   -0.030180   -0.025011
19 Sep 00   60.38   3756.40   0.078705    0.046558
20 Sep 00   63.06   3790.45   0.043429    0.009024
21 Sep 00   61.48   3718.15   -0.025375   -0.019259
22 Sep 00   47.94   3701.18   -0.248762   -0.004575
25 Sep 00   45.38   3622.10   -0.054879   -0.021598
26 Sep 00   43.31   3582.59   -0.046688   -0.010968
27 Sep 00   43.88   3571.90   0.013075    -0.002988
28 Sep 00   44.44   3725.15   0.012681    0.042009
29 Sep 00   41.56   3570.61   -0.067002   -0.042371
02 Oct 00   40.13   3457.97   -0.035014   -0.032055
03 Oct 00   40.31   3353.34   0.004475    -0.030725
04 Oct 00   42.00   3453.36   0.041070    0.029391
05 Oct 00   41.00   3424.32   -0.024098   -0.008445
06 Oct 00   39.94   3311.94   -0.026194   -0.033369
09 Oct 00   39.06   3318.90   -0.022279   0.002099
10 Oct 00   37.56   3188.29   -0.039159   -0.040149
11 Oct 00   35.38   3100.53   -0.059793   -0.027912
12 Oct 00   37.13   3004.45   0.048279    -0.031479
13 Oct 00   40.38   3277.77   0.083909    0.087069
16 Oct 00   35.69   3249.46   -0.123464   -0.008674
17 Oct 00   36.19   3172.19   0.013912    -0.024067
18 Oct 00   38.19   3139.31   0.053791    -0.010419
19 Oct 00   41.94   3402.95   0.093666    0.080640
20 Oct 00   43.06   3456.61   0.026354    0.015646
23 Oct 00   43.31   3422.00   0.005789    -0.010063
24 Oct 00   42.00   3353.26   -0.030714   -0.020292
25 Oct 00   41.31   3107.61   -0.016565   -0.076079
26 Oct 00   44.69   3167.14   0.078645    0.018975
27 Oct 00   46.38   3175.25   0.037119    0.002557
30 Oct 00   45.00   3081.07   -0.030206   -0.030109
31 Oct 00   45.00   3282.30   0.000000    0.063267
01 Nov 00   44.88   3225.27   -0.002670   -0.017528
02 Nov 00   46.69   3308.48   0.039538    0.025472
03 Nov 00   45.94   3321.91   -0.016194   0.004051
06 Nov 00   46.56   3290.47   0.013406    -0.009510
07 Nov 00   46.19   3279.57   -0.007978   -0.003318
08 Nov 00   42.69   3059.09   -0.078799   -0.069595
09 Nov 00   41.38   3057.06   -0.031167   -0.000664
10 Nov 00   37.00   2890.26   -0.111880   -0.056107
13 Nov 00   38.19   2836.62   0.031656    -0.018733
14 Nov 00   40.94   3039.50   0.069534    0.069080
15 Nov 00   41.50   3076.70   0.013586    0.012165
16 Nov 00   40.00   2925.16   -0.036814   -0.050508
17 Nov 00   41.50   2934.81   0.036814    0.003294
20 Nov 00   41.13   2792.41   -0.008956   -0.049738
21 Nov 00   42.63   2786.53   0.035820    -0.002108
22 Nov 00   41.19   2668.25   -0.034363   -0.043374
24 Nov 00   43.94   2830.09   0.064630    0.058886
27 Nov 00   43.94   2769.32   0.000000    -0.021707
28 Nov 00   42.03   2621.11   -0.044441   -0.055004
29 Nov 00   42.75   2602.85   0.016986    -0.006991
30 Nov 00   38.06   2506.54   -0.116205   -0.037704
01 Dec 00   34.13   2549.74   -0.108987   0.017088
04 Dec 00   32.94   2554.40   -0.035489   0.001826
05 Dec 00   36.00   2852.87   0.088831    0.110508
06 Dec 00   31.75   2743.70   -0.125626   -0.039018
07 Dec 00   32.31   2719.91   0.017484    -0.008709
08 Dec 00   34.00   2895.39   0.050984    0.062521
11 Dec 00   37.44   2972.91   0.096379    0.026421
12 Dec 00   36.50   2863.21   -0.025427   -0.037598
13 Dec 00   35.50   2748.88   -0.027780   -0.040750
14 Dec 00   35.13   2639.26   -0.010477   -0.040695
15 Dec 00   32.44   2543.09   -0.079663   -0.037119
18 Dec 00   33.25   2543.09   0.024663    0.000000
19 Dec 00   33.44   2399.63   0.005698    -0.058065
20 Dec 00   31.94   2210.32   -0.045894   -0.082177
21 Dec 00   33.13   2224.84   0.036580    0.006548
22 Dec 00   32.94   2436.26   -0.005751   0.090779
26 Dec 00   32.88   2404.60   -0.001823   -0.013081
27 Dec 00   32.56   2460.21   -0.009780   0.022863
28 Dec 00   30.94   2464.62   -0.051035   0.001791
29 Dec 00   30.06   2341.70   -0.028854   -0.051160
02 Jan 01   31.06   2128.78   0.032725    -0.095328
03 Jan 01   34.23   2528.38   0.097182    0.172030
04 Jan 01   33.80   2460.04   -0.012642   -0.027401
05 Jan 01   32.06   2267.85   -0.052852   -0.081345
08 Jan 01   31.94   2281.54   -0.003750   0.006018
09 Jan 01   32.25   2311.40   0.009659    0.013003
10 Jan 01   33.00   2413.71   0.022990    0.043312
11 Jan 01   33.38   2524.29   0.011449    0.044795
12 Jan 01   32.13   2506.05   -0.038167   -0.007252
16 Jan 01   31.37   2470.72   -0.023938   -0.014198
17 Jan 01   30.50   2558.67   -0.028125   0.034978
18 Jan 01   32.19   2670.47   0.053929    0.042767
19 Jan 01   33.56   2655.77   0.041679    -0.005520
22 Jan 01   33.38   2643.13   -0.005378   -0.004771
